"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-75.70","44.60","BROCKVILLE","6100969","1944-04","1944","04","9.5","","-1.7","","3.9","","20.6","","-7.2","","53.8","","9.1","","63.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1944-05","1944","05","22.6","","8.6","","15.6","","29.4","","-2.8","","42.2","","0.0","","42.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1944-06","1944","06","23.9","","11.6","","17.8","","32.2","","2.8","S","110.2","","0.0","","110.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1944-07","1944","07","27.9","","13.9","","20.9","","32.8","","7.8","","93.7","","0.0","","93.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1944-08","1944","08","29.1","","13.4","","21.3","","36.7","","5.0","","16.0","","0.0","","16.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1944-09","1944","09","21.8","","9.7","","15.8","","28.9","","-3.3","","62.2","","0.0","","62.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1944-10","1944","10","13.9","","3.2","","8.6","","23.9","","-6.7","","25.4","","0.0","","25.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1944-11","1944","11","6.9","","-0.8","","3.1","","20.6","","-8.3","","46.0","","24.1","","70.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1944-12","1944","12","-3.8","","-14.5","","-9.2","","4.4","","-31.1","","36.1","","101.3","","137.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1945-01","1945","01","-8.3","","-19.1","","-13.7","","1.1","","-32.8","","0.0","","86.9","","86.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1945-02","1945","02","-2.4","","-12.4","","-7.4","","7.8","","-25.0","","27.4","","31.0","","58.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1945-03","1945","03","10.3","","-1.3","","4.5","","25.6","","-13.3","S","72.9","","1.0","","73.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1945-04","1945","04","14.5","","3.3","","8.9","","27.2","","-5.0","S","110.2","","0.0","T","110.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1945-05","1945","05","14.8","","5.9","","10.4","","25.6","","-2.2","","125.7","","0.0","","125.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1945-06","1945","06","23.7","","11.8","","17.8","","33.3","","0.0","","63.5","","0.0","","63.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1945-07","1945","07","27.2","","13.8","","20.5","","32.8","","5.0","","147.8","","0.0","","147.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1945-08","1945","08","26.9","","12.2","","19.6","","31.1","","6.1","","55.9","","0.0","","55.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1945-09","1945","09","22.2","","9.6","","15.9","","31.7","","-2.2","","151.9","","0.0","","151.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1945-10","1945","10","15.9","","2.8","","9.4","","22.2","","-3.9","","116.6","","0.0","","116.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1945-11","1945","11","7.7","","-2.9","","2.4","","20.6","","-15.0","","97.3","","19.1","","116.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1945-12","1945","12","-3.1","","-11.6","","-7.4","","6.7","","-21.7","S","39.4","","26.7","","66.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1946-01","1946","01","-2.7","","-13.5","","-8.1","","12.2","","-32.2","","13.0","","72.1","","85.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1946-02","1946","02","-4.2","","-15.6","","-9.9","","10.6","","-25.0","S","34.0","","34.3","","68.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1946-03","1946","03","10.5","","-0.8","","4.9","","22.2","","-11.1","","34.0","","0.3","","34.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1946-04","1946","04","11.3","","1.3","","6.3","","25.6","","-5.6","","51.3","","2.5","","53.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1946-05","1946","05","17.2","","7.0","","12.1","","25.6","","-3.9","","109.2","","0.0","","109.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1946-06","1946","06","23.1","","12.0","","17.6","","32.8","","3.9","","45.2","","0.0","","45.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1946-07","1946","07","26.9","","14.6","","20.8","","33.9","","5.6","","74.4","","0.0","","74.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1946-08","1946","08","23.9","","13.1","","18.5","","31.7","","5.6","","51.3","","0.0","","51.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1946-09","1946","09","23.1","","10.6","","16.9","","30.6","","0.0","","80.3","","0.0","","80.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1946-10","1946","10","16.4","","5.7","","11.1","","24.4","S","-5.0","","116.3","","29.0","","145.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1946-11","1946","11","7.4","","0.4","","3.9","","12.8","S","-9.4","","83.6","","1.0","","84.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1946-12","1946","12","-0.3","","-8.2","","-4.3","","12.8","","-24.4","","53.3","","71.4","","124.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1947-01","1947","01","-2.2","","-12.4","","-7.3","","8.9","","-26.1","","37.3","","81.3","","118.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1947-02","1947","02","-4.0","","-12.7","","-8.4","","5.0","","-22.2","","0.0","","59.7","","59.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1947-03","1947","03","2.4","","-5.6","","-1.6","","9.4","","-13.3","","27.2","","111.8","","138.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1947-04","1947","04","9.6","","0.5","","5.1","","20.6","","-6.7","","37.1","","16.0","","53.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1947-05","1947","05","15.8","","6.2","","11.0","","23.9","","-1.1","S","177.5","","0.0","","177.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1947-06","1947","06","23.3","","12.5","","17.9","","32.2","","5.0","","114.6","","0.0","","114.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1947-07","1947","07","25.6","","16.5","","21.1","","31.1","","11.1","","151.4","","0.0","","151.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1947-08","1947","08","27.7","","17.0","","22.4","","33.3","","7.2","","40.1","","0.0","","40.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1947-09","1947","09","22.0","","10.9","","16.5","","30.0","S","-3.3","","115.1","","0.0","","115.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1947-10","1947","10","19.3","","6.8","","13.1","","25.6","","-2.8","S","26.2","","0.0","","26.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1947-11","1947","11","5.3","","-2.3","","1.5","","15.6","","-13.9","","46.7","","47.0","","93.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1947-12","1947","12","-3.8","","-11.2","","-7.5","","7.2","","-23.3","","20.8","","57.2","","78.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1948-01","1948","01","-6.4","","-15.4","","-10.9","","2.8","","-29.4","","0.0","","78.2","","78.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1948-02","1948","02","-3.0","","-14.5","","-8.8","","8.3","","-32.8","","30.5","","45.7","","76.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1948-03","1948","03","3.7","","-6.4","","-1.4","","21.1","","-24.4","","83.1","","34.3","","117.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1948-04","1948","04","12.8","","2.3","","7.6","","21.7","","-7.2","","66.3","","0.0","","66.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1948-05","1948","05","17.7","","6.8","","12.3","","27.2","","1.7","","81.3","","0.0","","81.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1948-06","1948","06","22.8","","12.3","","17.6","","30.0","","3.9","","96.0","","0.0","","96.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1948-07","1948","07","26.8","","15.9","","21.4","","30.6","","9.4","","88.6","","0.0","","88.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1948-08","1948","08","26.8","","15.3","","21.1","","34.4","S","8.9","","45.7","","0.0","","45.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1948-09","1948","09","24.3","","10.3","","17.3","","31.1","","1.7","","14.2","","0.0","","14.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1948-10","1948","10","14.2","","3.6","","8.9","","25.6","","-3.9","S","73.2","","0.0","T","73.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1948-11","1948","11","10.4","","3.2","","6.8","","21.7","","-5.0","","133.1","","3.8","","136.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1948-12","1948","12","1.4","","-5.1","","-1.9","","9.4","","-22.8","","34.3","","55.9","","90.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1949-01","1949","01","-0.1","","-9.4","","-4.8","","11.7","","-23.3","","27.9","","62.2","","90.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1949-02","1949","02","0.8","","-8.9","","-4.1","","10.6","","-26.7","","33.5","","49.5","","83.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1949-03","1949","03","3.4","","-5.9","","-1.3","","16.7","","-16.7","","30.5","","41.9","","72.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1949-04","1949","04","12.4","","1.6","","7.0","","24.4","","-3.9","","114.0","","5.1","","119.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1949-05","1949","05","19.4","","7.7","","13.6","","26.7","","-0.6","","70.1","","0.0","","70.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1949-06","1949","06","27.2","","15.6","","21.4","","32.8","","4.4","S","59.4","","0.0","","59.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1949-07","1949","07","28.5","","16.1","","22.3","","33.3","","8.9","","48.5","","0.0","","48.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1949-08","1949","08","28.1","","15.6","","21.9","","36.1","","6.7","","75.7","","0.0","","75.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1949-09","1949","09","19.2","","10.7","","15.0","","27.2","","2.8","","110.7","","0.0","","110.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1949-10","1949","10","17.8","","7.1","","12.5","","27.8","","-5.6","","45.0","","0.0","","45.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1949-11","1949","11","3.8","","-3.3","","0.3","","15.0","","-21.7","","82.6","","31.8","","114.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1949-12","1949","12","1.3","","-6.6","","-2.7","","15.6","","-17.8","","62.7","","24.1","","86.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1950-01","1950","01","1.7","","-8.8","","-3.6","","15.0","","-25.6","","94.0","","58.4","","152.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1950-02","1950","02","-3.6","","-13.5","","-8.6","","5.0","","-28.3","","3.0","","87.6","","90.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1950-03","1950","03","0.8","","-9.6","","-4.4","","11.7","","-31.1","","58.9","","58.4","","117.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1950-04","1950","04","9.4","","-0.4","","4.5","","22.2","","-8.9","","64.3","","0.0","","64.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1950-05","1950","05","19.9","","7.8","","13.9","","28.9","","-2.8","","45.7","","0.0","","45.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1950-06","1950","06","23.9","","13.1","","18.5","","31.7","","4.4","","35.1","","0.0","","35.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1950-07","1950","07","26.7","","15.5","","21.1","","32.2","","9.4","","81.0","","0.0","","81.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1950-08","1950","08","25.1","","13.6","","19.4","","30.0","","6.7","","141.5","","0.0","","141.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1950-09","1950","09","19.6","","8.4","","14.0","","26.7","","0.0","","34.0","","0.0","","34.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1950-10","1950","10","15.3","","5.7","","10.5","","26.1","","-6.1","","71.1","","0.0","","71.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1950-11","1950","11","7.6","","0.3","","4.0","","20.6","","-11.1","","112.5","","34.3","","146.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1950-12","1950","12","-1.2","","-8.7","","-5.0","","11.7","","-25.0","S","34.8","","59.7","","94.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1951-01","1951","01","-2.2","","-10.8","","-6.5","","8.3","","-25.6","","47.5","","68.6","","116.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1951-02","1951","02","-1.6","","-11.3","","-6.5","","6.1","","-30.6","","60.2","","25.4","","85.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1951-03","1951","03","4.2","","-3.6","","0.3","","17.2","","-12.2","","92.5","","27.9","","120.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1951-04","1951","04","12.5","","2.9","","7.7","","20.6","S","-2.2","","116.3","","0.0","","116.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1951-05","1951","05","20.8","","7.8","","14.3","","28.9","","0.0","","47.0","","0.0","","47.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1951-06","1951","06","23.3","","13.0","","18.2","","28.9","","6.7","","111.8","","0.0","","111.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1951-07","1951","07","26.4","","15.9","","21.2","","30.0","","11.7","","164.8","","0.0","","164.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1951-08","1951","08","24.7","","13.1","","18.9","","30.0","","6.7","","105.7","","0.0","","105.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1951-09","1951","09","21.8","","10.4","","16.1","","31.7","","-1.7","","61.2","","0.0","","61.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1951-10","1951","10","16.8","","5.1","","11.0","","27.8","","-2.8","","43.2","","0.0","","43.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1951-11","1951","11","4.0","","-3.6","","0.2","","15.0","","-17.8","","64.5","","46.2","","110.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1951-12","1951","12","0.1","","-9.1","","-4.5","","15.6","","-30.6","","40.9","","92.7","","133.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1952-01","1952","01","-1.7","","-11.7","","-6.7","","9.4","","-26.7","","39.9","","46.0","","85.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1952-02","1952","02","0.6","","-8.6","","-4.0","","6.1","S","-20.6","","32.8","","27.9","","60.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1952-03","1952","03","3.2","","-4.4","","-0.6","","11.7","","-12.2","","40.4","","25.4","","65.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1952-04","1952","04","15.3","","3.1","","9.2","","25.6","","-5.0","","65.5","","0.0","","65.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1952-05","1952","05","18.4","","6.4","","12.4","","25.6","","-0.6","","124.0","","0.0","","124.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1952-06","1952","06","25.6","","13.7","","19.7","","31.1","","8.9","","34.3","","0.0","","34.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1952-07","1952","07","29.3","","17.2","","23.3","","33.3","","7.8","","75.4","","0.0","","75.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1952-08","1952","08","26.9","","14.8","","20.9","","33.3","","7.2","","113.0","","0.0","","113.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1952-09","1952","09","22.6","","11.6","","17.1","","31.7","","2.2","S","93.0","","0.0","","93.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1952-10","1952","10","13.1","","2.9","","8.0","","25.6","","-4.4","","64.5","","4.8","","69.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1952-11","1952","11","8.4","","0.9","","4.7","","18.3","","-7.8","","45.0","","4.3","","49.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1952-12","1952","12","1.9","","-5.9","","-2.0","","12.2","","-21.1","","78.0","","69.9","","147.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1953-01","1953","01","0.6","","-9.0","","-4.2","","11.1","","-23.3","","52.1","","42.4","","94.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1953-02","1953","02","1.3","","-7.3","","-3.0","","13.9","","-20.6","","23.1","","33.0","","56.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1953-03","1953","03","6.1","","-2.7","","1.7","","17.8","","-16.7","","107.2","","2.5","","109.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1953-04","1953","04","11.2","","2.2","","6.7","","16.1","","-3.3","","72.9","","0.0","T","72.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1953-05","1953","05","20.6","","8.6","","14.6","","28.3","","1.1","","119.6","","0.0","","119.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1953-06","1953","06","26.2","","13.6","","19.9","","33.3","","4.4","","43.9","","0.0","","43.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1953-07","1953","07","27.8","","16.3","","22.1","","34.4","","7.2","","77.7","","0.0","","77.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1953-08","1953","08","26.5","","14.3","","20.4","","33.9","","6.1","","110.7","","0.0","","110.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1953-09","1953","09","22.1","","10.3","","16.2","","34.4","","2.2","S","134.4","","0.0","","134.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1953-10","1953","10","16.6","","4.8","","10.7","","26.1","","-3.3","","24.4","","0.0","","24.4","","","","","","",""
